products,reactants,predictions
CNC(=O)C1CC(=O)N(c2ccc(/C=C/c3ccc(OC)cc3)cc2)C1,CN.COC(=O)C1CC(=O)N(c2ccc(/C=C/c3ccc(OC)cc3)cc2)C1,"CN.COc1ccc(/C=C/c2ccc(N3CC(C(=O)O)CC3=O)cc2)cc1,CN,CN.COc1ccc(C=Cc2ccc(N3CC(C(=O)O)CC3=O)cc2)cc1,CN.COc1ccc(/C=C/c2ccc(N3CC(C(=O)[O-])CC3=O)cc2)cc1,CN.COc1ccc(/C=C/B2OC(C)(C)C(C)(C)O2)cc1,CN.COc1ccc(/C=C/c2ccc(N3C[C@H](C(=O)O)CC3=O)cc2)cc1,CN.COc1ccc(/C=C/c2ccc(N3CC(CO)CC3=O)cc2)cc1,CN.COC(=O)C1CC(=O)N(c2ccc(/C=C/c3ccc(OC)cc3)cc2)C1,COc1ccc(/C=C/c2ccc(N3CC(C(=O)O)CC3=O)cc2)cc1.C[NH3+],CI.COc1ccc(/C=C/c2ccc(N3CC(C(N)=O)CC3=O)cc2)cc1"
CCC1CN(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(N)Cc1ccc(F)cc1,CCC1CN(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(Cc1ccc(F)cc1)NC(=O)OC(C)(C)C,"CCC1CN(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(Cc1ccc(F)cc1)NC(=O)OC(C)(C)C,CCC1CN(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1.NC(Cc1ccc(F)cc1)C(=O)O,CCC1CN(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C([NH3+])Cc1ccc(F)cc1.N,CCC1CN(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(C[N-])NC(=O)OC(C)(C)C,CCC1CN(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(Cc1ccc(F)cc1)NBr.N,,CCC1CN([C@@H](Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(Cc1ccc(F)cc1)NC(=O)OC(C)(C)C,CCC1CN(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(Cc1ccc(F)cc1)NNC(=O)OC(C)(C)C,,CCC1CN(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(Cc1ccc(F)cc1)NC(=O)OC(C)(C)C"
NS(=O)(=O)c1ccc(OCC2(F)CCOCC2)c(Cl)c1,NS(=O)(=O)c1ccc(F)c(Cl)c1.OCC1(F)CCOCC1,"NS(=O)(=O)c1ccc(F)c(Cl)c1.OCC1(F)CCOCC1,NS(=O)(=O)c1ccc(O)c(Cl)c1.OCC1(F)CCOCC1,,FC1(CBr)CCOCC1.NS(=O)(=O)c1ccc(O)c(Cl)c1,NS(=O)(=O)c1ccc(I)c(Cl)c1.OCC1(F)CCOCC1,NS(=O)(=O)c1ccc(Cl)c(Cl)c1.OCC1(F)CCOCC1,NS(=O)(=O)c1ccc([Zn+])c(Cl)c1.OCC1(F)CCOCC1,Nc1ccc(S(N)(=O)=O)cc1Cl.OCC1(F)CCOCC1,,NS(=O)(=O)c1ccc([Zn]F)c(Cl)c1.OCC1(F)CCOCC1"
CCNC(=O)Nc1sc2c(c1C(=O)N1CCC(N3CCCC4(C3)SC(=O)N(CC)C4=O)CC1)CCCC2=O,CCN1C(=O)SC2(CCCN(C3CCN(C(=O)c4c(N)sc5c4CCCC5=O)CC3)C2)C1=O.CCN=C=O,"CCI.CCNC(=O)Nc1sc2c(c1C(=O)N1CCC(N3CCCC4(C3)SC(=O)NC4=O)CC1)CCCC2=O,CCN1C(=O)SC2(CCCN(C3CCN(C(=O)c4c(N)sc5c4CCCC5=O)CC3)C2)C1=O.CCN=C=O,CCBr.CCNC(=O)Nc1sc2c(c1C(=O)N1CCC(N3CCCC4(C3)SC(=O)NC4=O)CC1)CCCC2=O,CCN1C(=O)SC2(CCCN(C3CCNCC3)C2)C1=O.CCNC(=O)Nc1sc2c(c1C(=O)O)CCCC2=O,CC=O.CCNC(=O)Nc1sc2c(c1C(=O)N1CCC(N3CCCC4(C3)SC(=O)NC4=O)CC1)CCCC2=O,CCN1C(=O)SC2(CCCN(C3CCN(C(=O)c4c(N)sc5c4CCCC5=O)CC3)C2)C1=O.CCN=C=O,CCN=C=O.CC[SiH2]1C(=O)SC2(CCCN(C3CCN(C(=O)c4c(N)sc5c4CCCC5=O)CC3)C2)C1=O,,CBr.CCNC(=O)Nc1sc2c(c1C(=O)N1CCC(N3CCCC4(C3)SC(=O)NC4=O)CC1)CCCC2=O,CCI.CCNC(=O)Nc1sc2c(c1C(=O)N1CCC(N3CCCC4(C3)SC(=O)N(CC)C4=O)CC1)CCCC2=O"
Cn1c(=O)c(-c2cc(N)c(F)cc2F)cc2cnccc21,Cn1c(=O)c(-c2cc(N)c(F)cc2F)cc2cnc(Cl)cc21,"Cn1c(=O)c(-c2cc([N+](=O)[O-])c(F)cc2F)cc2cnccc21,Cn1c(=O)c(-c2cc(NC(=O)OC(C)(C)C)c(F)cc2F)cc2cnccc21,CC1(C)OB(c2cc(N)c(F)cc2F)OC1(C)C.Cn1c(=O)c(Br)cc2cnccc21,Cn1c(=O)c(Br)cc2cnccc21.Nc1cc(B(O)O)c(F)cc1F,,Cn1c(=O)c([N+](=O)[O-])cc2cnccc21,,Cn1c(=O)c(-c2cc(N=[N+]=[N-])c(F)cc2F)cc2cnccc21,Cn1c(=O)c(-c2cc(F)c([N+](=O)[O-])cc2F)cc2cnccc21,Cn1c(=O)c(I)cc2cnccc21.Nc1cc(B(O)O)c(F)cc1F"
O=C(Nc1cccc2c1CC(O)CC2)N1CCN(c2ccccc2Cl)CC1,Clc1ccccc1N1CCNCC1.O=C([O-])Nc1cccc2c1CC(O)CC2,"O=C1CCc2cccc(NC(=O)N3CCN(c4ccccc4Cl)CC3)c2C1,CC(C)(C)[Si](C)(C)OC1CCc2cccc(NC(=O)N3CCN(c4ccccc4Cl)CC3)c2C1,Nc1cccc2c1CC(O)CC2.O=C(O)N1CCN(c2ccccc2Cl)CC1,[N-]=[N+]=Nc1cccc2c1CC(=O)CC2,O=C(Nc1cccc2c1CC(OCc1ccccc1)CC2)N1CCN(c2ccccc2Cl)CC1,COC(=O)C1CCc2cccc(NC(=O)N3CCN(c4ccccc4Cl)CC3)c2C1,O=C1CCc2cccc(NC(=O)OCC(Cl)(Cl)Cl)c2C1,O=C1CCc2cccc(NC(=O)N3CCN(c4ccccc4Cl)CC3)c2C1,CC(=O)OC1CCc2cccc(NC(=O)N3CCN(c4ccccc4Cl)CC3)c2C1,O=C1CCc2cccc(NC(=O)N3CCN(B(O)O)CC3)c2C1"
O=C(Nc1cc2ccccc2cc1C(=O)NC1(C(=O)O)CCCCCC1)Nc1c(Cl)cc(Cl)cc1Cl,COC(=O)C1(NC(=O)c2cc3ccccc3cc2NC(=O)Nc2c(Cl)cc(Cl)cc2Cl)CCCCCC1,"Nc1cc2ccccc2cc1C(=O)NC1(C(=O)O)CCCCCC1.O=C=Nc1c(Cl)cc(Cl)cc1Cl,COC(=O)C1(NC(=O)c2cc3ccccc3cc2NC(=O)Nc2c(Cl)cc(Cl)cc2Cl)CCCCCC1,,CCOC(=O)C1(NC(=O)c2cc3ccccc3cc2NC(=O)Nc2c(Cl)cc(Cl)cc2Cl)CCCCCC1,C[Sn](C)N=C=O.Nc1cc2ccccc2cc1C(=O)NC1(C(=O)O)CCCCCC1,O=C=Nc1c(Cl)cc(Cl)cc1Cl.[NH3+]c1cc2ccccc2cc1C(=O)NC1(C(=O)O)CCCCCC1,O=C=Nc1c(Cl)cc(Cl)cc1Cl.[NH2+]c1cc2ccccc2cc1C(=O)NC1(C(=O)O)CCCCCC1,Nc1cc2ccccc2cc1C(=O)NC1(C(=O)O)CCCCCC1.S=C=Nc1c(Cl)cc(Cl)cc1Cl,,Nc1c(Cl)cc(Cl)cc1Cl.O=C(NC1(C(=O)O)CCCCCC1)c1cc2ccccc2cc1N=C=S"
C=Cc1c(N)c(C(=O)OCC)cc(C(F)(F)F)c1CN1CCC[C@H](N(C)C(=O)OC(C)(C)C)C1,C=Cc1c(N)c(C(=O)OCC)cc(C(F)(F)F)c1C=O.CN(C(=O)OC(C)(C)C)[C@H]1CCCNC1,"C=C[Sn](CCCC)(CCCC)CCCC.CCOC(=O)c1cc(C(F)(F)F)c(CN2CCC[C@H](N(C)C(=O)OC(C)(C)C)C2)c(Br)c1N,C=C[Sn](CCCC)(CCCC)CCCC.CCOC(=O)c1cc(C(F)(F)F)c(CN2CCC[C@H](N(C)C(=O)OC(C)(C)C)C2)c(C=O)c1N,C=C[Sn](CCCC)(CCCC)CCCC.CCOC(=O)c1cc(C(F)(F)F)c(CN2CCC[C@H](N(C)C(=O)OC(C)(C)C)C2)c(I)c1N,C=Cc1c(CN2CCC[C@H](N(C)C(=O)OC(C)(C)C)C2)c(C(F)(F)F)cc(C(=O)OCC)c1[N+](=O)[O-],C=CB1OB(C=C)OB(C=C)O1.CCOC(=O)c1cc(C(F)(F)F)c(CN2CCC[C@H](N(C)C(=O)OC(C)(C)C)C2)c(CN2CCC[C@H](N(C)C(=O)OC(C)(C)C)C2)c1N,C=Cc1c(CN2CCC[C@H](N(C)C(=O)OC(C)(C)C)C2)c(C(F)(F)F)cc(C(=O)OCC)c1[N+](=O)[O-],C=C[Zn+].CCOC(=O)c1cc(C(F)(F)F)c(CN2CCC[C@H](N(C)C(=O)OC(C)(C)C)C2)c(Br)c1N,C=C.CCOC(=O)c1cc(C(F)(F)F)c(CN2CCC[C@H](N(C)C(=O)OC(C)(C)C)C2)c(C=O)c1N,C=C[Sn](CCCC)(CCCC)CCCC.CCOC(=O)c1cc(C(F)(F)F)c(CN2CCC[C@H](N(C)C(=O)OC(C)(C)C)C2)c(N)c1N,C=CB1OB(C=C)OB(C=C)O1.CCOC(=O)c1cc(C(F)(F)F)c(CN2CCC[C@H](N(C)C(=O)OC(C)(C)C)C2)c(C=O)c1N"
CC(C)(C)OC(=O)/C=C1\CCCN(C(=O)OC(C)(C)C)C1,CC(C)(C)OC(=O)N1CCCC(=O)C1.COP(=O)(CC(=O)OC(C)(C)C)OC,"CC(C)(C)OC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CC(C)(C)OC(=O)N1CCCC(=O)C1,CC(C)(C)OC(=O)N1CCCC(=O)C1.CCOP(=O)(CC(=O)OC(C)(C)C)OC(C)(C)C,CC(C)(C)OC(=O)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.CC(C)(C)OC(=O)N1CCCC(=O)C1,CC(C)(C)OC(=O)N1CCCC(=O)C1.CCOP(=O)(CC(=O)OC(C)(C)C)OCC,CC(C)(C)OC(=O)CBr.CC(C)(C)OC(=O)N1CCCC(=O)C1,CC(C)(C)OC(=O)C[PH4].CC(C)(C)OC(=O)N1CCCC(=O)C1,,,CC(C)(C)OC(=O)C[PH2]1CCCC(=O)C1.CC(C)(C)OC(=O)N1CCCC(=O)C1,CC(C)(C)OC(=O)C[SH]1CCCC(=O)C1.CC(C)(C)OC(=O)N1CCCC(=O)C1"
CCOC(=O)c1cc2c(C)c(N3CCNCC3)ccc2o1,CCOC(=O)c1cc2c(C)c(N3CCN(C(=O)OC(C)(C)C)CC3)ccc2o1,"C1CNCCN1.CCOC(=O)c1cc2c(C)c(Br)ccc2o1,C1CNCCN1.CCOC(=O)c1cc2c(C)c(F)ccc2o1,CCOC(=O)c1cc2c(C)c(N3CCN(C(=O)OC(C)(C)C)CC3)ccc2o1,,C1CNCCN1.CCOC(=O)c1cc2c(C)c(I)ccc2o1,CCOC(=O)c1cc2c(C)c(N)ccc2o1.ClCCNCCCl,C[O-].Cc1c(N2CCNCC2)ccc2oc(C(=O)O)cc12,,,CCOC(=O)c1cc2c(C)c(N3CCNCC3)ccc2o1.CI"
CCc1noc(CC)c1CSc1nc(C)cc(O)n1,CCc1noc(CC)c1CBr.Cc1cc(O)nc(S)n1,"CCc1noc(CC)c1CBr.Cc1cc(O)nc(S)n1,CCc1noc(CC)c1CCl.Cc1cc(O)nc(S)n1,,,CCc1noc(CC)c1CCBr.Cc1cc(O)nc(S)n1,,CC.CCc1noc(CC)c1CSc1nc(C)cc(O)n1,CCI.CCc1noc(CC)c1CSc1nc(C)cc(O)n1,CCc1noc(CC)c1CBr.Cc1cc(O)nc(S)n1,"
COC(=O)Cc1c(C)nn(Cc2ccc(C(O)Cc3ccccc3)cc2)c1C,COC(=O)Cc1c(C)nn(Cc2ccc(C=O)cc2)c1C.[Mg+]Cc1ccccc1,"COC(=O)Cc1c(C)nn(Cc2ccc(C=O)cc2)c1C.[Mg+]Cc1ccccc1,COC(=O)Cc1c(C)nn(Cc2ccc(C(=O)Cc3ccccc3)cc2)c1C,COC(=O)Cc1c(C)nn(Cc2ccc(C=Cc3ccccc3)cc2)c1C.[Mg+]Cc1ccccc1,COC(=O)Cc1c(C)nn(Cc2ccc(C=Cc3ccccc3)cc2)c1C,,COC(=O)Cc1c(C)nn(Cc2ccc(C#Cc3ccccc3)cc2)c1C,COC(=O)Cc1c(C)nn(Cc2ccc(C=O)cc2)c1C.[Mg+]C[Mg+],COC(=O)Cc1c(C)nn(Cc2ccc(C=O)cc2)c1C.[Mg+]CI,,BrCc1ccccc1.COC(=O)Cc1c(C)nn(Cc2ccc(C=O)cc2)c1C"
COc1ccc2nnc(C#N)c(/C=C/C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,COc1ccc2nnc(C#N)c(/C=C/C34CCC(N)(CC3)CO4)c2n1.O=Cc1ccc2c(n1)NC(=O)CO2,"COc1ccc2nnc(C#N)c(/C=C/C34CCC(N)(CC3)CO4)c2n1.O=Cc1ccc2c(n1)NC(=O)CO2,,COc1ccc2nnc(C#N)c(/C=C/C34CCC([NH3+])(CC3)CO4)c2n1.O=Cc1ccc2c(n1)NC(=O)CO2,COc1ccc2nnc(C#N)c(/N=C/C34CCC(N)(CC3)CO4)c2n1.O=Cc1ccc2c(n1)NC(=O)CO2,,COc1ccc2nnc(C#N)c(/C=C/C34CCC(N)(CC3)CO4)c2n1.O=Cc1ccc2c(n1)NB(O)CO2,,,CO[n+]1ccc2nnc(C#N)c(/C=C/C34CCC(N)(CC3)CO4)c2n1.O=Cc1ccc2c(n1)NC(=O)CO2,COc1ccc2nnc(C#N)c(/C=C/C34CCC(N)(CC3)CO4)c2n1.O=Cc1ccc2c(n1)NC(=O)CO2"
COc1cc2nccc(Nc3cc(O)c(C)cc3F)c2cc1C#N,COc1cc2nccc(Cl)c2cc1C#N.Cc1cc(F)c(N)cc1O,"COc1cc2nccc(Cl)c2cc1C#N.Cc1cc(F)c(N)cc1O,,,COc1cc2nccc(Cl)c2cc1Br.Cc1cc(F)c(N)cc1O,CB1OB(C)OB(C)O1.COc1cc2nccc(Cl)c2cc1C#N,COc1cc2nccc(Cl)c2cc1C#N.Cc1cc(F)c([NH3+])cc1O,,,,"
COc1cc2c(Cl)cnnc2cc1OCCCN1CCCC1,COc1cc2c(Cl)cnnc2cc1O.OCCCN1CCCC1,"COc1cc2c(Cl)cnnc2cc1O.OCCCN1CCCC1,,COB(O)O.OCCCN1CCCC1,COc1cc2c(Cl)cnnc2cc1O.ClCCCN1CCCC1,BrCCCN1CCCC1.COc1cc2c(Cl)cnnc2cc1O,CI.Oc1cc2c(Cl)cnnc2cc1OCCCN1CCCC1,COc1cc2c(Cl)cnnc2cc1O.O[CH]CCN1CCCC1,COc1cc2c(Cl)cnnc2cc1[O-].OCCCN1CCCC1,COc1cc2c(Cl)cnnc2cc1O.ICCCN1CCCC1,COc1cc2c(Cl)cnnc2cc1O.O.OCCCN1CCCC1"
CC(C)(C)OC(=O)N1CCN(c2cccc(S(=O)(=O)N3CCC(c4ccccc4F)CC3)n2)CC1,CC(C)(C)OC(=O)N1CCNCC1.O=S(=O)(c1cccc(F)n1)N1CCC(c2ccccc2F)CC1,"CC(C)(C)OC(=O)N1CCNCC1.O=S(=O)(c1cccc(Br)n1)N1CCC(c2ccccc2F)CC1,CC(C)(C)OC(=O)N1CCNCC1.O=S(=O)(c1cccc(F)n1)N1CCC(c2ccccc2F)CC1,CC(C)(C)OC(=O)N1CCNCC1.O=S(=O)(c1cccc(Cl)n1)N1CCC(c2ccccc2F)CC1,CC(C)(C)OC(=O)N1CCN(c2cccc(S(=O)(=O)Cl)n2)CC1.Fc1ccccc1C1CCNCC1,CC(C)(C)OC(=O)N1CCN(c2cccc(S(=O)(=O)N3CCC(c4ccccc4F)CC3)n2)CC1.Fc1ccccc1Br,CC(C)(C)OC(=O)N1CCNCC1.O=S(=O)(c1cccc([Zn+])n1)N1CCC(c2ccccc2F)CC1,CC(C)(C)OC(=O)N1CCNCC1.O=S(=O)(c1cccc([Cu])n1)N1CCC(c2ccccc2F)CC1,CC(C)(C)OC(=O)N1CCNCC1.O=S(=O)(c1cccc([Zn]Br)n1)N1CCC(c2ccccc2F)CC1,CC(C)(C)OC(=O)N1CCNCC1.O=S(=O)(c1cccc([C-]Br)n1)N1CCC(c2ccccc2F)CC1,CC(C)(C)OC(=O)N1CCNCC1.O=S(=O)(c1cccc([Mg]Br)n1)N1CCC(c2ccccc2F)CC1"
COc1ccc([N+](=O)[O-])cc1-c1ccc(N2CCC2)nc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C,COc1ccc([N+](=O)[O-])cc1B1OCC(C)(C)CO1.C[C@H]1[C@@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)OC(=O)N1Cc1nc(N2CCC2)ccc1Br,"C,C1CNC1.COc1ccc([N+](=O)[O-])cc1-c1ccc(Cl)nc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C,COc1ccc([N+](=O)[O-])cc1B(O)O.C[C@H]1[C@@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)OC(=O)N1Cc1nc(N2CCC2)ccc1Br,C1CNC1.COc1ccc([N+](=O)[O-])cc1-c1ccc(N2C(=O)O[C@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2C)nc1CCl,C1CNC1.COc1ccc([N+](=O)[O-])cc1-c1ccc(N2C(=O)O[C@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2C)nc1CO,C[C@H]1[C@@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)OC(=O)N1Cc1nc(N2CCC2)ccc1Br.C[O-],CI.COc1ccc([N+](=O)[O-])cc1-c1ccc(N2CCC2)nc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C,COc1ccc([N+](=O)[O-])cc1B(O)O.C[C@@H]1[C@@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)OC(=O)N1Cc1nc(N2CCC2)ccc1Br,C1CNC1.COc1ccc([N+](=O)[O-])cc1-c1ccc(F)nc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C,C[C@H]1[C@@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)OC(=O)N1Cc1nc(N2CCC2)ccc1Br.C[S-]"
COc1cc(-c2cc(Br)cnc2F)c(N)cn1,COc1cc(I)c(N)cn1.OB(O)c1cc(Br)cnc1F,"COc1cc(B2OC(C)(C)C(C)(C)O2)c(N)cn1.Fc1ncc(Br)cc1I,COc1cc(-c2cc(Br)cnc2F)c([N+](=O)[O-])cn1,COc1cc(B2OC(C)(C)C(C)(C)O2)c([N+](=O)[O-])cn1,COc1cc(B2OC(C)(C)C(C)(C)O2)c(N)cn1.Fc1ncc(Br)cc1Br,COc1cc(N)c([N+](=O)[O-])cn1,COc1cc(B(O)O)c(N)cn1.Fc1ncc(Br)cc1I,COc1cc(B2OC(C)(C)C(C)(C)O2)c([N+](=O)[O-])cn1.Fc1ncc(Br)cc1I,COc1cc([N-])c([N+](=O)[O-])cn1,COc1cc(I)c(N)cn1.OB(O)c1cc(Br)cnc1F,COc1cc([Zn]Br)c([N+](=O)[O-])cn1"
CC(C)(C)OC(=O)NCC1CN(c2ccc(C(F)(F)F)cc2)CCO1,CC(C)(C)OC(=O)NCC1CNCCO1.FC(F)(F)c1ccc(Br)cc1,"CC(C)(C)OC(=O)NCC1CNCCO1.FC(F)(F)c1ccc(Br)cc1,CC(C)(C)OC(=O)NCC1CNCCO1.FC(F)(F)c1ccc(I)cc1,CC(C)(C)OC(N)=O,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NCC1CN(c2ccc(C(F)(F)F)cc2)CCO1,CC(C)(C)OC(=O)NCC1CNCCO1.FC(F)(F)c1ccc(Cl)cc1,CC(C)(C)OC(=O)NCC1CNCCO1.FC(F)(F)c1ccc(CBr)cc1,CC(C)(C)OC(=O)NC[C@H]1CNCCO1.FC(F)(F)c1ccc(Br)cc1,CC(C)(C)OC(=O)NCC1CNCCO1.FC(F)(F)c1ccc(Br)cc1,CC(C)(C)OC(N)=O.FC(F)(F)c1ccc(N2CCOC(CBr)C2)cc1,"
COc1ccc(S(=O)(=O)N2c3cc(F)ccc3-c3ccccc3C2C)c(OC)c1,COc1ccc(S(=O)(=O)NC(C)c2ccccc2-c2ccc(F)cc2F)c(OC)c1,"CC1Nc2cc(F)ccc2-c2ccccc21.COc1ccc(S(=O)(=O)Cl)c(OC)c1,COc1ccc(S(=O)(=O)NC(C)c2ccccc2-c2ccc(F)cc2F)c(OC)c1,C,COc1ccc(S(=O)(=O)Cl)c(OC)c1.COc1ccc(S(=O)(=O)NC(C)c2ccccc2-c2ccc(F)cc2F)c(OC)c1,CI.COc1ccc(S(=O)(=O)NC(C)c2ccccc2-c2ccc(F)cc2F)c(OC)c1,COc1ccc(S(=O)(=O)Cl)c(OC)c1.Cc1ccc2c(c1)NC(C)c1ccccc1-2,CC1Nc2cc(F)ccc2-c2ccccc21.COc1ccc(S(=O)(=O)Br)c(OC)c1,COc1ccc(S(=O)(=O)Cl)c(OC)c1.COc1ccc2c(c1)NC(C)c1ccccc1-2,CC1Nc2cc(F)ccc2-c2ccccc21.COc1ccc(S(=O)(=O)Cl)c(OC)c1,CC1Nc2cc(F)ccc2-c2ccccc21.COc1ccc(S(=O)(=O)Cl)c(OC)c1"
CC(C)(C)OC(=O)n1ccc2cc(O)ccc21,CC(C)(C)OC(=O)n1ccc2cc(O[Si](C)(C)C(C)(C)C)ccc21,"CC(C)(C)OC(=O)n1ccc2cc(OCc3ccccc3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(O[Si](C)(C)C(C)(C)C)ccc21,,,CC(C)(C)OC(=O)n1ccc2cc(O[Cu])ccc21,CC(C)(C)OC(=O)n1ccc2cc(O[NH3+])ccc21,CC(C)(C)OC(=O)n1ccc2cc(O[N+](=O)[O-])ccc21,,,CC(C)(C)OC(=O)n1ccc2cc(Oc3ccccc3)ccc21"
COC(=O)c1ccc(COc2cccnc2)cc1-c1ccccc1C,COC(=O)c1ccc(COc2cccnc2)cc1OS(=O)(=O)C(F)(F)F.Cc1ccccc1B(O)O,"COC(=O)c1ccc(CBr)cc1-c1ccccc1C.Oc1cccnc1,Brc1cccnc1.COC(=O)c1ccc(COc2cccnc2)cc1-c1ccccc1C,COC(=O)c1ccc(CBr)cc1-c1ccccc1C.Oc1cccnc1,COC(=O)c1ccc(CCl)cc1-c1ccccc1C.Oc1cccnc1,COC(=O)c1ccc(C)cc1-c1ccccc1C.Oc1cccnc1,Cc1ccccc1-c1cc(COc2cccnc2)ccc1C(=O)O.[O-],COC(=O)c1ccc(CBr)cc1-c1ccccc1C.Oc1cccnc1,Oc1cccnc1.[CH]OC(=O)c1ccc(CBr)cc1-c1ccccc1C,Oc1cccnc1.[C]OC(=O)c1ccc(CBr)cc1-c1ccccc1C,COC(=O)c1ccc(CO)cc1-c1ccccc1C.Oc1cccnc1"
COCCNCc1nc(C(=O)N2CCN(C(C)C)CC2)co1,COCCN(Cc1nc(C(=O)N2CCN(C(C)C)CC2)co1)C(=O)OC(C)(C)C,"CC(C)N1CCN(C(=O)c2coc(CCl)n2)CC1.COCCN,CC(C)N1CCN(C(=O)c2coc(CBr)n2)CC1.COCCN,CC(C)N1CCN(C(=O)c2coc(C=O)n2)CC1.COCCN,CC(C)N1CCN(C(=O)c2coc(CN)n2)CC1.COCCBr,CC(C)N1CCN(C(=O)c2coc(CN)n2)CC1.COCCN,CC(C)N1CCN(C(=O)c2coc(CN)n2)CC1.COCC=O,CC(C)N1CCN(C(=O)c2coc(COS(C)(=O)=O)n2)CC1.COCCN,CC(C)N1CCNCC1.COCCNCc1nc(C(=O)O)co1,CC(C)N1CCN(C(=O)c2coc(CN)n2)CC1.COCCO,CC(C)N1CCN(C(=O)c2coc(C[N-])n2)CC1.COCCN"
O=C(c1ccc(F)cc1Cl)N1CCn2cc(C(F)(F)F)nc2C1,FC(F)(F)c1cn2c(n1)CNCC2.O=C(Cl)c1ccc(F)cc1Cl,"FC(F)(F)c1cn2c(n1)CNCC2.O=C(Cl)c1ccc(F)cc1Cl,F,FC(F)(F)c1cn2c(n1)CNCC2.O=C(O)c1ccc(F)cc1Cl,,FC(F)(F)c1cn2c(n1)CNCC2.O=C(Cl)c1ccc(F)cc1Cl,,FC(F)(F)[Zn+].O=C(c1ccc(F)cc1Cl)N1CCn2cc(I)nc2C1,FC(F)(F)[Mg+].O=C(c1ccc(F)cc1Cl)N1CCn2cc(I)nc2C1,FC(F)(F)[Cu].O=C(c1ccc(F)cc1Cl)N1CCn2cc(I)nc2C1,FC(F)(F)c1cn2c(n1)CNCC2.O=C(Cl)c1ccc(F)cc1Cl"
CCCCCCN(C)c1ccc(-c2ccc(NC(=O)c3cc([N+](=O)[O-])ccc3Cl)cc2)cc1,CCCCCCNc1ccc(-c2ccc(NC(=O)c3cc([N+](=O)[O-])ccc3Cl)cc2)cc1.CI,"CCCCCC=O.CNc1ccc(-c2ccc(NC(=O)c3cc([N+](=O)[O-])ccc3Cl)cc2)cc1,C=O.CCCCCCNc1ccc(-c2ccc(NC(=O)c3cc([N+](=O)[O-])ccc3Cl)cc2)cc1,CCCCCCNc1ccc(-c2ccc(NC(=O)c3cc([N+](=O)[O-])ccc3Cl)cc2)cc1.CI,CCCCCCNC.O=C(Nc1ccc(-c2ccc(F)cc2)cc1)c1cc([N+](=O)[O-])ccc1Cl,CCCCCCN(C)c1ccc(-c2ccc(N)cc2)cc1.O=C(Cl)c1cc([N+](=O)[O-])ccc1Cl,CCCCCCBr.CNc1ccc(-c2ccc(NC(=O)c3cc([N+](=O)[O-])ccc3Cl)cc2)cc1,CCCCCCN(C)c1ccc(-c2ccc(N)cc2)cc1.O=C(O)c1cc([N+](=O)[O-])ccc1Cl,CCCCCCI.CNc1ccc(-c2ccc(NC(=O)c3cc([N+](=O)[O-])ccc3Cl)cc2)cc1,CCCCCCNC.O=C(Nc1ccc(-c2ccc(Br)cc2)cc1)c1cc([N+](=O)[O-])ccc1Cl,CCCCCCCl.CNc1ccc(-c2ccc(NC(=O)c3cc([N+](=O)[O-])ccc3Cl)cc2)cc1"
